case_id,output_type,status,reason,shape,signed_min,signed_max,abs_max,signed_mean,positive_sum,negative_sum,peak_index
CASE_T1_009,ATAC,not_available_for_selected_cells,no_vwf_relevant_biosample_track,,,,,,,,
CASE_T1_009,CONTACT_MAPS,not_available_for_selected_cells,no_vwf_relevant_biosample_track,,,,,,,,
CASE_T1_009,CAGE,success,,1048576x18,-256.0,256.0,256.0,-8.154063363931572e-05,3960.3963083929993,-5499.424234654623,1036844|1
CASE_T1_009,DNASE,success,,1048576x8,-0.75,0.75,0.75,-2.0935912294977284e-06,904.1216015187149,-921.6839176552094,996270|7
CASE_T1_009,RNA_SEQ,success,,1048576x27,-10.0,10.0,10.0,6.839177918709061e-05,7249.396766123573,-5313.1193532957395,1040320|26
CASE_T1_009,SPLICE_SITE_USAGE,success,,1048576x26,-0.009765625,0.0078125,0.009765625,-6.42566190248348e-09,2.2116048896057663,-2.3867875558372877,851129|14
CASE_T1_009,SPLICE_JUNCTIONS,success,,12621x13,-0.04651355743408203,0.05069899559020996,0.05069899559020996,2.8917657922757078e-05,21.207118966036887,-16.462512077676365,5197|9
CASE_T1_009,CHIP_HISTONE,success,,8192x12,-384.0,512.0,512.0,-0.006334543228149414,12280.1171875,-12902.828125,7781|11
CASE_T1_009,CHIP_TF,success,,8192x10,-128.0,48.0,128.0,0.0003307700157165527,5552.2060546875,-5525.109375,6475|9
CASE_T1_009,SPLICE_SITES,success,,1048576x4,-0.0078125,0.0087890625,0.0087890625,2.6370204550367482e-08,1.583418366008118,-1.4728137115816935,523451|2
CASE_T1_009,PROCAP,success,,1048576x2,-12.0,32.0,32.0,1.1384595171984313e-05,380.69729434930196,-356.8220678151847,1036847|0
